,date,temperature,month,month_sin,month_cos,day,day_sin,day_cos,hours,hours_sin,hours_cos
374,1710597600,13.780245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,14,-0.4999999999999997,-0.8660254037844388
375,1710601200,14.040245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,15,-0.7071067811865471,-0.7071067811865479
376,1710604800,13.330245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,16,-0.8660254037844384,-0.5000000000000004
377,1710608400,12.670245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,17,-0.9659258262890683,-0.25881904510252063
378,1710612000,11.200245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,18,-1.0,-1.8369701987210297e-16
379,1710615600,10.080245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,19,-0.9659258262890684,0.2588190451025203
380,1710619200,9.030245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,20,-0.8660254037844386,0.5000000000000001
381,1710622800,8.400246,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,21,-0.7071067811865477,0.7071067811865474
382,1710626400,8.280246,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,22,-0.5000000000000004,0.8660254037844384
383,1710630000,7.460245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,23,-0.25881904510252157,0.9659258262890681
384,1710633600,7.5602455,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,0,0.0,1.0
385,1710637200,7.150245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,1,0.25881904510252074,0.9659258262890683
386,1710640800,7.1002455,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,2,0.49999999999999994,0.8660254037844387
387,1710644400,6.6402454,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,3,0.7071067811865475,0.7071067811865476
388,1710648000,6.3402452,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,4,0.8660254037844386,0.5000000000000001
389,1710651600,5.6802454,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,5,0.9659258262890683,0.25881904510252074
390,1710655200,5.8202453,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,6,1.0,6.123233995736766e-17
391,1710658800,6.5502453,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,7,0.9659258262890683,-0.25881904510252063
392,1710662400,8.170245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,8,0.8660254037844387,-0.4999999999999998
393,1710666000,9.330245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,9,0.7071067811865476,-0.7071067811865475
394,1710669600,10.620245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,10,0.49999999999999994,-0.8660254037844387
395,1710673200,11.550245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,11,0.258819045102521,-0.9659258262890682
396,1710676800,12.300245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,12,1.2246467991473532e-16,-1.0
397,1710680400,12.780245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,13,-0.2588190451025208,-0.9659258262890683
398,1710684000,13.070246,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,14,-0.4999999999999997,-0.8660254037844388
399,1710687600,13.160245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,15,-0.7071067811865471,-0.7071067811865479
400,1710691200,13.040245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,16,-0.8660254037844384,-0.5000000000000004
401,1710694800,12.040245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,17,-0.9659258262890683,-0.25881904510252063
402,1710698400,11.080245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,18,-1.0,-1.8369701987210297e-16
403,1710702000,11.090245,3,1.0,6.123233995736766e-17,17,-0.4067366430758002,-0.9135454576426009,19,-0.9659258262890684,0.2588190451025203
