,date,temperature,month,month_sin,month_cos,day,day_sin,day_cos,hours,hours_sin,hours_cos
1891,1668798000,8.050245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,19,-0.9659258262890684,0.2588190451025203
1892,1668801600,7.6202455,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,20,-0.8660254037844386,0.5000000000000001
1893,1668805200,7.610245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,21,-0.7071067811865477,0.7071067811865474
1894,1668808800,7.0902452,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,22,-0.5000000000000004,0.8660254037844384
1895,1668812400,7.1002455,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,23,-0.25881904510252157,0.9659258262890681
1896,1668816000,6.5602455,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,0,0.0,1.0
1897,1668819600,6.520245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,1,0.25881904510252074,0.9659258262890683
1898,1668823200,6.880245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,2,0.49999999999999994,0.8660254037844387
1899,1668826800,6.8102455,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,3,0.7071067811865475,0.7071067811865476
1900,1668830400,6.630245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,4,0.8660254037844386,0.5000000000000001
1901,1668834000,6.210245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,5,0.9659258262890683,0.25881904510252074
1902,1668837600,6.270245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,6,1.0,6.123233995736766e-17
1903,1668841200,6.4102454,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,7,0.9659258262890683,-0.25881904510252063
1904,1668844800,7.290245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,8,0.8660254037844387,-0.4999999999999998
1905,1668848400,7.880245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,9,0.7071067811865476,-0.7071067811865475
1906,1668852000,8.440246,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,10,0.49999999999999994,-0.8660254037844387
1907,1668855600,9.160245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,11,0.258819045102521,-0.9659258262890682
1908,1668859200,9.550245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,12,1.2246467991473532e-16,-1.0
1909,1668862800,9.790245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,13,-0.2588190451025208,-0.9659258262890683
1910,1668866400,9.670245,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,14,-0.4999999999999997,-0.8660254037844388
1911,1668870000,9.270246,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,15,-0.7071067811865471,-0.7071067811865479
